id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
210780,Elegant Home Close to Palace Schönbrunn,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32715,Entire home/apt,89,1,164,2022-05-29,1.26,15,118,7,
815788,Vienna Luxury Apartment,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,131,1,2,2014-01-03,0.02,1,0,0,
212649,roofflat in the center with terrace,358842,Elxe,,Leopoldstadt,48.21971,16.37903,Private room,50,2,26,2022-05-20,0.21,3,150,3,
214707,Charming single studio - Near city center!,1108400,Dan,,Leopoldstadt,48.21296,16.37858,Entire home/apt,37,1,598,2022-05-23,4.62,25,293,49,
488723,Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,72,6,115,2021-09-18,1.04,17,29,6,
818833,"""Spittelberg"" Design Apartment",3564972,Andre,,Neubau,48.20189,16.35459,Entire home/apt,76,2,552,2022-05-23,4.82,7,49,58,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,79,1,44,2021-09-08,0.36,2,358,1,
216214,LONG TERM at the center with private shower,518644,Michael,,Margareten,48.19372,16.35862,Private room,28,30,35,2020-08-07,0.27,32,243,0,
820648,Stylish Apartment in Vienna Centre,4310085,Paul & Carola,,Neubau,48.19992,16.35168,Entire home/apt,55,3,12,2017-02-16,0.10,1,0,0,
820982,Experience Vienna from a green area,4311383,Wolfgang Und Sylvia,,Penzing,48.20771,16.24448,Entire home/apt,75,3,6,2021-09-11,0.05,1,297,1,
222614,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,607,2022-06-06,4.67,2,261,47,
821451,rief.rentals | Apartment 8,4313471,Thomas,,Whring,48.2251,16.34846,Entire home/apt,100,30,15,2019-05-19,0.14,3,229,0,
502521,Beautiful Apparment Near the Center,2479968,Emma,,Margareten,48.18503,16.35128,Entire home/apt,110,3,128,2021-09-04,1.05,1,314,1,
823044,Styleapartment Vienna 1st district,4321506,Bettina,,Innere Stadt,48.20638,16.37705,Entire home/apt,50,30,2,2014-05-19,0.02,1,129,0,
527931,Large Vienna Centre Ap. w/ Terrace,1608476,Tobias,,Leopoldstadt,48.21872,16.3737,Entire home/apt,109,2,198,2020-12-12,1.67,1,0,0,
228698,Wohnung mit Veranda am Stadtrand,1193729,Anneliese,,Penzing,48.20841,16.2454,Entire home/apt,85,3,1,2022-05-14,1,2,306,1,
229535,City Center - *Most sights in short walk distance!,1108400,Dan,,Leopoldstadt,48.21419,16.37646,Entire home/apt,95,1,490,2022-05-28,3.77,25,334,48,
234613,City Center - Smart Living - Best price in center,1108400,Dan,,Leopoldstadt,48.21269,16.37841,Entire home/apt,55,1,661,2022-06-02,5.20,25,293,57,
826210,GoVienna Modern Apartment,4236636,Anika,,Landstra§e,48.20069,16.40265,Entire home/apt,121,2,10,2022-03-07,0.12,6,331,1,
235772,Vienna CityApartments - Luxury 1,1235709,Guido,,Landstra§e,48.20947,16.38992,Entire home/apt,119,2,159,2022-05-24,1.30,7,296,34,
235787,Vienna CityApartments - Design 1,1235709,Guido,,Landstra§e,48.1995,16.40202,Entire home/apt,84,2,49,2022-05-27,0.38,7,328,7,
529594,First-Class-Apartments Schoenbrunn,2602205,Christo,,Meidling,48.17998,16.32104,Entire home/apt,108,4,38,2021-11-08,0.31,1,210,1,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,200,28,115,2022-02-28,0.97,2,219,1,
833475,"Key location in 7th! Quiet, museums 5min, cosy.",4361476,Steffi,,Neubau,48.2012,16.34504,Entire home/apt,49,30,11,2021-10-10,0.10,8,197,2,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20121,16.38976,Private room,100,1,180,2022-06-03,1.74,1,0,2,
235805,Inner City - Dorotheum,1235914,Claus,,Innere Stadt,48.20541,16.36867,Entire home/apt,160,3,103,2021-12-26,0.88,2,184,1,
833742,Govienna Small Modern Apartment,4236636,Anika,,Landstra§e,48.20664,16.39123,Entire home/apt,94,2,71,2022-04-24,0.71,6,237,12,
242141,Vienna terrace-apartment  on U1/Central Station,1310252,Maria,,Wieden,48.18746,16.37478,Entire home/apt,62,1,185,2022-06-02,1.79,1,275,20,
835397,"Top location in 7th, Museums, lift, very comfy!",4361476,Steffi,,Neubau,48.20083,16.3453,Entire home/apt,90,30,22,2022-05-06,0.20,8,248,3,
242216,Apartment in the green at Prater,1271221,Familien,,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,208,2022-02-20,1.63,2,145,15,
242287,Comfortable city flat at Rennweg,1271221,Familien,,Landstra§e,48.19148,16.39017,Entire home/apt,59,4,177,2022-04-17,1.37,2,290,17,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,30,4,92,2022-05-25,0.77,1,262,14,
835545,"Full of light, New, by the Museums!",4361476,Steffi,,Neubau,48.20099,16.34488,Entire home/apt,95,30,22,2022-05-03,0.20,8,285,5,
835568,"Right By Museums Quarter,Famous Spittelberg, quiet",4361476,Steffi,,Neubau,48.20128,16.3533,Entire home/apt,115,30,21,2021-11-20,0.21,8,285,1,
840819,Top Location Top Apartment,4391156,Krzysztof,,Margareten,48.19387,16.35902,Entire home/apt,95,6,47,2016-09-22,0.41,1,7,0,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20776,16.34295,Private room,50,1,139,2022-06-06,1.18,1,316,22,
244032,"Your beautiful, central& sunny home",1280331,Corinna & Team,,Mariahilf,48.19214,16.34293,Entire home/apt,110,2,152,2022-05-16,1.20,2,231,3,
244521,Heart of Vienna cosy and modern,518644,Michael,,Margareten,48.19446,16.36087,Entire home/apt,65,30,37,2019-12-27,0.29,32,304,0,
843415,Quiet apartment in the heart of VIE,4403413,Brigitte,,Innere Stadt,48.20826,16.37641,Entire home/apt,95,3,12,2018-01-04,0.10,1,0,0,
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17691,16.41262,Entire home/apt,65,7,1,2015-02-16,0.01,2,0,0,
247290,Specious modern studio near the state opera house,518644,Michael,,Margareten,48.19554,16.35863,Entire home/apt,62,30,57,2022-06-05,0.44,32,335,1,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,50,2,158,2022-01-06,1.32,4,293,11,
846009,"Nice, clean and perfect location Ap",4417358,Samia,,Donaustadt,48.23549,16.41152,Entire home/apt,60,2,72,2019-08-19,0.63,1,126,0,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.18,1,0,0,
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.19285,16.34503,Entire home/apt,82,2,41,2022-05-28,0.35,2,6,8,
849480,Penthouse Opera 3 Bedrooms,4331202,Florian,,Innere Stadt,48.20319,16.36675,Entire home/apt,325,3,106,2022-05-17,1.14,42,68,12,
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,93,2022-05-31,0.73,2,243,21,
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,69,5,4,2021-12-22,0.06,3,358,1,
855234,central charming quit App f 1-4 P (wifi) /33,3049637,Kiki,,Wieden,48.1917,16.36602,Entire home/apt,49,1,243,2020-10-01,2.12,6,142,0,
569995,Apartment including Wifi & free car parking,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,79,5,6,2021-09-19,0.10,3,358,1,
569997,Beautiful Suite Apartment in Vienna Boardinghouse,2805014,Appartements,,Floridsdorf,48.26149,16.38753,Entire home/apt,89,5,2,2021-09-30,0.03,3,310,1,
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.20549,16.35443,Entire home/apt,150,14,228,2021-11-06,1.76,15,3,4,
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.21992,16.37994,Entire home/apt,57,2,141,2022-05-27,1.10,1,111,15,
265300,Concerto large 3-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,260,1,114,2022-06-02,1.02,8,185,19,
855282,2 room apartement 10 min to center,4468399,Nino,,Whring,48.22439,16.34076,Entire home/apt,60,6,86,2022-05-30,0.75,1,32,12,
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,76,2022-05-23,0.61,2,300,9,
570242,Apartment Praterstrasse76,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,80,6,51,2021-11-19,0.81,15,281,9,
859134,LUXURY DESIGN HOME II,305673,Sil,,Innere Stadt,48.211,16.36604,Entire home/apt,170,3,69,2019-12-30,0.62,7,129,0,
570243,Apartment Rotensterngasse,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,80,14,33,2020-01-03,0.31,15,342,0,
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.18747,16.34898,Entire home/apt,112,4,6,2020-01-02,0.05,1,337,0,
865491,Luxury Studio with Terrace - Levade,4544804,Christiane,,Margareten,48.19302,16.35635,Entire home/apt,82,7,18,2022-04-02,0.20,3,293,7,
874226,"Luxury Apartment, near city center",4615178,Eva,,Alsergrund,48.21876,16.36411,Entire home/apt,150,30,6,2018-05-12,0.10,19,0,0,
272589,Cozy Studio Apt - directly in the heart of Vienna!,1426583,Cecilia & Walfried,,Wieden,48.19916,16.36657,Entire home/apt,139,14,7,2019-12-11,0.14,6,0,0,
570246,Apartment Max Winter Platz,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,67,90,12,2021-09-26,0.11,15,281,1,
879228,"Near Palace Schönbrunn, Apt. 6",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32717,Entire home/apt,201,1,189,2022-05-09,1.72,15,81,6,
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19204,16.36592,Entire home/apt,42,2,163,2022-05-22,1.34,4,266,35,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,50,2,196,2022-05-24,1.65,4,287,31,
880741,Roofterrace condo Mariahilferstreet,427895,Christoph,,Neubau,48.19902,16.34679,Entire home/apt,130,1,182,2019-12-31,1.62,1,0,0,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,137,2,58,2022-06-06,0.49,1,105,15,
892831,"Homeoffice, Rückzugsort, Arbeitsplatz",358163,Greg,,Landstra§e,48.19108,16.38747,Entire home/apt,49,3,24,2020-07-31,0.26,2,323,0,
275743,"Nice, big, cosy and clean apartment",1441217,Ben,,Margareten,48.18745,16.34941,Entire home/apt,60,1,263,2020-09-07,2.05,4,279,0,
897710,Im Herzen der Stadt nahe dem Wasser,151869337,Vienna Invites,,Leopoldstadt,48.21773,16.37615,Entire home/apt,123,2,157,2022-05-21,1.41,32,52,6,
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen,,Neubau,48.20287,16.34555,Entire home/apt,125,2,125,2022-06-05,0.98,4,121,5,
575126,Luxury Flat in  of Vienna - Room#1,1820023,Eva,,Leopoldstadt,48.21579,16.38357,Private room,91,1,280,2022-04-23,2.34,3,308,17,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,87,3,435,2022-05-30,3.62,2,265,46,
579301,nice flat near belvedere palace,2849095,Veselinka,,Landstra§e,48.19197,16.39073,Entire home/apt,41,2,158,2020-09-01,1.61,2,58,0,
900074,Charming room very central,4805531,Sybille,,Neubau,48.20087,16.34443,Private room,39,7,44,2022-04-02,0.39,1,101,4,
579302,"central, near palais Liechtenstein",2849095,Veselinka,,Alsergrund,48.22974,16.35492,Entire home/apt,36,2,96,2020-08-31,0.97,2,68,0,
900533,Central New Design Apartment Erde,2965217,Jacqueline,,Leopoldstadt,48.22182,16.39645,Entire home/apt,84,1,3,2021-07-30,0.03,5,188,1,
599060,Rooftop/7. District/Close to Spittelberg/AC/Garage,2888212,Gerhard,,Neubau,48.20147,16.34304,Entire home/apt,160,3,23,2021-05-28,0.22,1,0,0,
280960,"Your beautiful,central & quiet home",1280331,Corinna & Team,,Mariahilf,48.19253,16.34314,Entire home/apt,110,2,82,2021-08-30,0.67,2,231,6,
900543,Central New Design Apartment Wasser,2965217,Jacqueline,,Leopoldstadt,48.22172,16.39534,Entire home/apt,89,1,2,2015-05-22,0.02,5,357,0,
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.19762,16.37036,Entire home/apt,268,3,32,2022-05-29,0.41,5,85,7,
900549,Central Design Apartment Feuer,2965217,Jacqueline,,Leopoldstadt,48.22103,16.39493,Entire home/apt,89,1,4,2021-08-21,0.08,5,157,1,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,88,1,302,2022-05-22,2.53,8,228,14,
900563,Central Design Apartment 38 with Terrace,2965217,Jacqueline,,Leopoldstadt,48.22176,16.39672,Entire home/apt,65,1,5,2021-01-31,0.05,5,311,0,
601111,Apartment near Kunsthaus Vienna,2974889,Georgi,,Landstra§e,48.20909,16.39405,Entire home/apt,109,3,1,2015-10-05,0.01,3,160,0,
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.23429,16.36409,Entire home/apt,48,2,271,2022-05-23,2.21,4,263,23,
908106,Lovely Magic City Apartment,4865438,Daniela,,Landstra§e,48.19922,16.40298,Entire home/apt,82,7,22,2022-01-25,0.20,22,273,3,
293442,Charming apartment near city center!,1108400,Dan,,Leopoldstadt,48.21699,16.3839,Entire home/apt,60,5,142,2022-03-14,1.12,25,287,29,
601274,Vienna's most comfortable bed!,2975569,Georg,,Penzing,48.2001,16.30889,Entire home/apt,50,3,7,2022-05-30,0.06,1,327,1,
603258,Central apartment near Naschmarkt,1446342,Schoen,,Wieden,48.19551,16.37011,Entire home/apt,90,3,74,2021-07-06,0.62,4,61,1,
914026,CENTRALLY LOCATED ATELIER,4843057,Tina Und Lisa,,Neubau,48.20506,16.34056,Entire home/apt,80,3,235,2022-05-22,2.10,2,211,9,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,81,3,262,2022-06-07,2.19,1,0,11,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,61,4,127,2022-06-05,1.10,1,203,31,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,40,5,269,2022-06-06,2.13,2,239,11,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,58,7,66,2022-05-28,0.52,1,124,5,
915450,25m² Private room with garden,4853903,Edgar,,Alsergrund,48.22708,16.35141,Private room,19,1,1,2015-09-15,0.01,1,0,0,
300074,Spacious and suburban apartment,1540643,Agnes,,Whring,48.23563,16.32329,Entire home/apt,40,1,0,,,1,0,0,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,185,1,458,2022-05-15,3.63,38,310,5,
615011,sunny.overlooking roofs.charming T37,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,39,1,299,2022-05-22,2.51,6,272,37,
918893,TOP Nähe Cottage in Währing,4935851,Marcus,,Whring,48.22843,16.33584,Entire home/apt,66,2,143,2022-05-22,1.26,2,293,19,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,80,2,135,2022-05-30,1.21,2,261,16,
629579,Shermin Apartments Central Apartment in Vienna,3127815,Sofie,,Wieden,48.19755,16.36276,Entire home/apt,85,3,2,2019-12-08,0.06,1,357,0,
302499,Fragola Verde - my home in vienna,1557725,Kurt & Sabine,,Landstra§e,48.19779,16.40265,Entire home/apt,65,4,4,2018-08-25,0.03,4,175,0,
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19357,16.35849,Private room,46,1,54,2022-03-20,0.44,32,20,4,
925419,♥Sunny apartment near Schönbrunn,4558118,Anna,,Rudolfsheim-Fnfhaus,48.189,16.32601,Entire home/apt,65,1,142,2021-11-08,1.27,1,157,2,
305796,City Center Room with private shower and sink.,518644,Michael,,Margareten,48.1949,16.35879,Private room,41,1,11,2022-05-15,0.09,32,353,2,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,104,2,21,2019-11-18,0.26,8,349,0,
927668,Magic City Apartment,4992138,Carol,,Landstra§e,48.21181,16.38994,Entire home/apt,70,3,183,2020-02-23,1.62,1,150,0,
643546,Central New Design Apartment 38A,2965217,Jacqueline,,Leopoldstadt,48.22139,16.39656,Entire home/apt,50,1,5,2020-10-30,0.04,5,0,0,
308169,Vienna/Austria Center Apartment,1586562,Michael,,Wieden,48.18916,16.36725,Entire home/apt,60,2,25,2016-04-21,0.20,1,259,0,
928729,very friendly & cozy apartment,4999922,Georg,,Whring,48.22025,16.34036,Entire home/apt,78,3,63,2020-01-01,0.57,1,362,0,
311836,"Near Palace Schönbrunn, Apt. 3",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,145,1,84,2022-01-03,0.69,15,134,1,
655525,Vienna Center Apartment Wieden,3299876,Angelo,,Wieden,48.19176,16.36493,Entire home/apt,56,4,27,2021-12-12,0.24,1,311,3,
931463,Your home away from home - central location,1273247,Sabine,,Josefstadt,48.20779,16.35093,Entire home/apt,75,7,71,2019-08-25,0.63,1,0,0,
668413,Cosy flat located next the main shopping Street,1091460,Alex,,Mariahilf,48.19594,16.34646,Entire home/apt,79,2,28,2022-06-06,0.30,2,143,1,
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,40,5,134,2022-06-06,1.08,2,244,16,
320953,VIP City Apartment - Low Budget,1643928,Harry,,Margareten,48.18647,16.36386,Entire home/apt,68,1,352,2022-05-02,2.82,28,360,24,
933256,HopInHopOut Vienna at your Doorstep,833967,Annemarie And Motti,,Leopoldstadt,48.21494,16.37844,Entire home/apt,48,3,611,2022-06-07,5.48,4,0,61,
322786,BIG CENTRAL Space w/Sauna & Garden,146196,Sandra,,Neubau,48.20572,16.34609,Entire home/apt,85,2,344,2022-05-08,2.77,4,67,27,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,249,0,
936577,LIVE : CENTRAL : AND : NEW !,4642438,Regina-Marian,,Alsergrund,48.21599,16.34529,Entire home/apt,69,3,86,2022-05-13,0.77,1,51,8,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.43,1,0,0,
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.20902,16.3317,Entire home/apt,59,5,57,2022-04-30,0.47,1,46,5,
939322,GoVienna Belvedere Apartment,4236636,Anika,,Landstra§e,48.19289,16.38533,Entire home/apt,95,2,51,2022-05-06,0.49,6,296,1,
690832,Cozy Apartment near Centre + Wi-Fi,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,39,2,107,2021-07-07,0.94,1,126,1,
946123,Sunny apartment - just 12 min to the center,5126903,Petra,,Favoriten,48.17564,16.35645,Entire home/apt,130,2,19,2019-12-01,0.17,9,361,0,
701962,Walk everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,139,14,26,2022-05-01,0.22,6,254,3,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,67,2,414,2022-05-27,3.52,2,210,66,
328756,"Child friendly, bright and charming flat for 3",1679234,Alessandro,,Margareten,48.18759,16.35127,Entire home/apt,75,5,70,2021-11-30,0.56,1,281,3,
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.22232,16.3722,Entire home/apt,45,30,12,2019-06-27,0.13,1,0,0,
949820,Traditional Apartments Vienna - Entire,2327667,Andreas,,Leopoldstadt,48.21945,16.39944,Entire home/apt,61,2,108,2022-05-25,1.04,6,279,18,
335271,Central flat - trendy neighborhood,1446342,Schoen,,Neubau,48.20472,16.35186,Entire home/apt,60,28,58,2018-08-03,0.47,4,5,0,
708088,Luxury Flat in  of Vienna - Room # 2 aircondition,1820023,Eva,,Leopoldstadt,48.21506,16.38471,Private room,96,1,249,2022-04-16,2.12,3,301,13,
956500,Private guest apartment in Vienna!,5197852,Lisa,,Penzing,48.2111,16.23353,Entire home/apt,45,3,74,2022-01-03,0.66,1,84,3,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,80,1,33,2021-04-09,0.29,1,280,0,
957049,Adagio large 2-bedroom apartment by Judenplatz,1391676,Christian,,Innere Stadt,48.21133,16.37083,Entire home/apt,211,1,60,2022-05-06,0.54,8,283,11,
342504,Quiet & Sunny Familyhouse (Garden & Pool),1738140,Michael-Andreas,,Meidling,48.168,16.33033,Entire home/apt,225,4,55,2021-08-23,0.59,1,294,2,
958755,Elegant Flat nr. St. Charles Church,5217546,Bettina,,Wieden,48.19876,16.37246,Entire home/apt,50,400,183,2019-03-24,1.63,2,358,0,
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.2188,16.32799,Private room,42,2,13,2019-01-02,0.11,1,0,0,
710891,"""Town House"" located next to main shoppingTriplex",1091460,Alex,,Mariahilf,48.19413,16.34601,Entire home/apt,131,2,34,2022-06-03,0.43,2,133,9,
965424,Typical Viennese Appartment Flair,707631,Gerald,,Brigittenau,48.23187,16.37551,Entire home/apt,120,7,0,,,1,330,0,
711078,Vienna center margareten apartment,3659626,Milena,,Margareten,48.18816,16.35526,Entire home/apt,42,2,55,2021-01-18,0.51,1,222,0,
969267,"In the green outskirts of Vienna,",1174158,Christine,,Penzing,48.20925,16.2307,Private room,36,1,0,,,1,358,0,
714920,Your Luxury Rooftop Penthouse with Balcony - # 1,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,128,2,388,2022-06-03,3.78,2,228,51,
718684,Traditional Apartments Vienna- City,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,56,2,162,2022-04-26,1.54,6,307,7,
1098707,PURE LUXURY  WITH ROOFGARDEN,6037264,Christine,,Landstra§e,48.19801,16.38555,Entire home/apt,160,5,12,2022-05-28,0.11,1,357,2,
1100309,Stylish Studio for 2 - cosy with all comfort,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,42,4,9,2022-05-06,0.08,2,275,2,
972954,Blue Danube View near new Campus,3171701,Isabella,,Leopoldstadt,48.21394,16.42102,Entire home/apt,45,90,6,2017-08-31,0.06,16,342,0,
1102078,Bright 2 bedroom Loft in front of Park,402813,Sara,,Leopoldstadt,48.22871,16.3752,Entire home/apt,135,3,63,2021-12-23,0.85,1,11,6,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.16,2,0,0,
974621,Central quiet & modern w/park view and a/c!,1256545,Robyn,,Landstra§e,48.19978,16.39215,Entire home/apt,180,5,31,2019-01-02,0.28,1,305,0,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,69,3,19,2021-09-05,0.16,4,8,1,
730325,"Cosy Flat, 10 Min to City Center",977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.03,4,0,0,
731862,Days in Vienna,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,100,3,433,2022-06-04,3.70,1,220,40,
1102740,GS8-9b City Appartment im Zentrum GS8-9b,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21921,16.37713,Entire home/apt,55,60,7,2019-09-05,0.09,53,358,0,
1102809,GS2 City Appartment im Zentrum,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21764,16.37509,Entire home/apt,70,60,22,2019-08-26,0.20,53,280,0,
1102842,GS2a City Appartment im Zentrum,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.2176,16.3753,Entire home/apt,60,60,17,2021-10-31,0.16,53,278,2,
979620,Schönbrunn New 2-rooms Apartment,5361631,Olga,,Meidling,48.18374,16.32163,Entire home/apt,66,2,104,2022-05-29,0.93,1,251,24,
1103523,2 bedroom Apartment in the bohemian district,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,63,7,25,2021-08-05,0.27,2,90,1,
1108128,H1a City Apartment im Zentrum,5874520,AdInfinitum    Philip Beata,,Alsergrund,48.2161,16.36325,Entire home/apt,55,60,12,2021-11-13,0.14,53,292,1,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,98,3,112,2022-04-08,1.00,2,207,4,
980127,Luxurious penthouse in the center,3318130,Javi,,Rudolfsheim-Fnfhaus,48.20139,16.33181,Entire home/apt,300,1,55,2022-05-29,0.50,1,364,1,
757295,Charming City Apartment in Vienna,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,300,4,69,2020-02-05,0.60,1,0,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,140,1,300,2021-09-05,2.57,38,215,2,
1108187,H1b City Apartment im Zentrum,5874520,AdInfinitum    Philip Beata,,Alsergrund,48.21525,16.36156,Entire home/apt,50,60,17,2022-01-15,0.16,53,266,1,
983570,¡Hip Apartment At The Belvedere! ++ 60m² ++,5861803,Christine,,Landstra§e,48.19172,16.38855,Entire home/apt,119,2,57,2022-04-10,0.74,1,328,5,
1108213,GU3 3b,5874520,AdInfinitum    Philip Beata,,Simmering,48.17419,16.39723,Entire home/apt,55,60,10,2019-12-18,0.10,53,295,0,
1112576,W4/18City Apartment by the Opera,5874520,AdInfinitum    Philip Beata,,Innere Stadt,48.20272,16.37217,Entire home/apt,80,30,33,2021-02-28,0.30,53,338,0,
759562,Nette Garconniere in ruhiger Gasse-super Anbindung,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,38,20,6,2022-03-06,0.05,1,186,3,
988606,apartment near City and trade fair,386940,Elisabeth,,Leopoldstadt,48.21785,16.40439,Entire home/apt,60,6,1,2015-09-01,0.01,2,0,0,
1695412,Cosy room - travellers with children welcome,3523076,Kathrin,,Margareten,48.18604,16.34915,Entire home/apt,30,2,6,2017-05-03,0.09,2,0,0,
1701909,PARTER-APARTMENT near City Center,8985755,Anna,,Leopoldstadt,48.21773,16.40536,Entire home/apt,55,3,65,2019-03-02,0.63,2,2,0,
1112590,W4/33 City Apartment im Zentrum,5874520,AdInfinitum    Philip Beata,,Innere Stadt,48.2022,16.37227,Entire home/apt,70,30,19,2019-11-30,0.21,53,319,0,
